68845627 [tio-60] INFO  c.m.b.s.c.BlockClientAioListener - 连接关闭：server地址为-192.168.1.103:6789
68867895 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68867895 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68867895 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68867895 [tio-group-147] INFO  c.m.b.s.s.BlockServerAioListener - onAfterReceived channelContext:{}, packet:{}, packetSize:{}
68867896 [tio-group-147] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiI0Y2U1Y2MyYi01YjVmLTQxMzgtOWRmNS0yNzYyZTQ4MzFhNmQiLCJyZXNwb25zZU1zZ0lkIjoiMmU4ZGIwZTMtYWM0ZC00YzIzLWI5ZmItN2MzOTlkODQxOTk3IiwidGltZSI6MTU1MjA5NzgxNjA5NH0=","byteCount":0,"fromCluster":false,"id":2427,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68867896 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68867896 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68867896 [tio-group-149] INFO  c.m.b.s.s.BlockServerAioListener - onAfterReceived channelContext:{}, packet:{}, packetSize:{}
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68867896 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68867896 [tio-group-151] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiIzMTQ0YzM1Mi1iZjlkLTRkMGItOWQ2YS03OTczYjFiYmViMTAiLCJyZXNwb25zZU1zZ0lkIjoiMDViMjMzYjEtYTFiMi00ZTljLTk2MGEtOGQzMjZlMzRhMTcyIiwidGltZSI6MTU1MjA5NzgxNjA5NX0=","byteCount":0,"fromCluster":false,"id":2433,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68867898 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68867898 [tio-group-151] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJhNzA3NzlmZC1iZWY1LTQ1MWUtOGZlOS04YThjMWQxY2U3MjQiLCJyZXNwb25zZU1zZ0lkIjoiN2ZiYWYxMzItNmI4Mi00M2E2LTk1NzAtNDQxN2Q3MzdmYzEzIiwidGltZSI6MTU1MjA5NzgxNjA5NX0=","byteCount":0,"fromCluster":false,"id":2434,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68867898 [tio-group-151] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJhZWU1ZTZkYy00N2FjLTQ4MDQtOGEzMC0wYWQzNjViMmZkOTkiLCJyZXNwb25zZU1zZ0lkIjoiMDRhNTBkYmYtOGQ2Yy00MTA2LWE0MTUtNjFkYjM1MzQxOWMxIiwidGltZSI6MTU1MjA5NzgxNjA5NX0=","byteCount":0,"fromCluster":false,"id":2435,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68867898 [tio-group-151] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJhNGEyMzRiNC04Y2EzLTQwMTQtYWMwZi0xODU5NGU4NjNjMDMiLCJyZXNwb25zZU1zZ0lkIjoiNTdhNzYyNzUtZjM1OS00NGE3LWI5MTMtMWUxZjZkNmZjYzZhIiwidGltZSI6MTU1MjA5NzgxNjA5NX0=","byteCount":0,"fromCluster":false,"id":2438,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68867898 [tio-group-151] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiI0NzVlZDY3MS0wODI4LTQ5NDMtODJjOS02YmU1NmMzMzQ2OTYiLCJyZXNwb25zZU1zZ0lkIjoiZmE3ODM1OTktZTQ4OC00OWM4LWE2NzgtZTA2ZjU2MThkOTU0IiwidGltZSI6MTU1MjA5NzgxNjA5NX0=","byteCount":0,"fromCluster":false,"id":2439,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868239 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - 本机IP：192.168.1.103
68868256 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - 共有2个成员需要连接：[Member{appId='wolf', name='maida', ip='192.168.1.103'}, Member{appId='mingyi', name='mingyi', ip='192.168.1.107'}]
68868256 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868257 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868258 [tio-group-155] INFO  c.m.b.s.s.BlockServerAioListener - onAfterReceived channelContext:{}, packet:{}, packetSize:{}
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868258 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868259 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868259 [tio-group-157] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiI5NTJiYWFiNS1kN2FiLTRlMzEtODhhOC0wMWY4MDM4MjI2OWUiLCJyZXNwb25zZU1zZ0lkIjoiYmVlZjc2ZmQtOWMzNy00ZDNlLWI4YWQtMmQxODNjYjY4MzU0IiwidGltZSI6MTU1MjA5NzgxNjQ1N30=","byteCount":0,"fromCluster":false,"id":2465,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868259 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868259 [tio-group-157] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJmY2EzZGUxZi1iMzBhLTRlYTEtOWQyMy1hODQyZTg0N2RkZDMiLCJyZXNwb25zZU1zZ0lkIjoiMjFjZWMyNTgtY2I1Ny00NWEzLTgzZGYtYjc5OGE3OTU0YThhIiwidGltZSI6MTU1MjA5NzgxNjQ1N30=","byteCount":0,"fromCluster":false,"id":2466,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868259 [tio-group-157] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJlNzQyOWUxMC1jZTI3LTQxNjItYWJlOC01MjQxMDAwOGMxMWIiLCJyZXNwb25zZU1zZ0lkIjoiZmM5NmExZTQtMmRlMi00OWFiLWEyYjgtMzBiYjcwODAxYjMxIiwidGltZSI6MTU1MjA5NzgxNjQ1N30=","byteCount":0,"fromCluster":false,"id":2467,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868259 [tio-group-157] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiI3YjA4ODA4NC02MzljLTQwNDctOTgyZi01M2Y1MzdhOTJhYmYiLCJyZXNwb25zZU1zZ0lkIjoiMjUxMzU4N2UtNmU2ZC00MjVmLTgwYjgtODQxNzQ4MjNlMDk2IiwidGltZSI6MTU1MjA5NzgxNjQ1N30=","byteCount":0,"fromCluster":false,"id":2468,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868259 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868259 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868259 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868260 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868260 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868260 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868260 [tio-group-161] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJkYzQ0NTU1Yy1kOTE1LTQ1NzAtOWJlMy0wNDJhYjk1M2ViYzgiLCJyZXNwb25zZU1zZ0lkIjoiYzNmODYxMmQtYmJiMi00YWJmLTgwYzYtNjc5MDk5ZTE2NDRhIiwidGltZSI6MTU1MjA5NzgxNjQ1N30=","byteCount":0,"fromCluster":false,"id":2470,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868260 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868260 [tio-group-162] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJjMjBkZWMxZS02YWQ5LTQyZjAtYjVkMi03OTU4N2I4YTFlNWEiLCJyZXNwb25zZU1zZ0lkIjoiNjU3OGQ0ODMtOGE2Zi00YWY0LTgwZmQtNGU5OGFmNTBlYTFhIiwidGltZSI6MTU1MjA5NzgxNjQ1OX0=","byteCount":0,"fromCluster":false,"id":2477,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868260 [tio-group-166] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJmNTcyYmFmYS00M2MwLTRlZDktOGY2Yi04NGYxNTM2OTMyODIiLCJyZXNwb25zZU1zZ0lkIjoiZDIzZWJlZTgtZDc2Yi00ZTljLTgzODgtNmI4NWFkYzMzYzkyIiwidGltZSI6MTU1MjA5NzgxNjQ1OX0=","byteCount":0,"fromCluster":false,"id":2478,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868260 [tio-group-161] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiI2YmY3YTY5ZS1jYjE5LTQ2NWUtYmQyYS04N2NhYWVmNWQyYjYiLCJyZXNwb25zZU1zZ0lkIjoiNTMwNjg5MTYtM2NiNy00N2JhLWE4YzUtNjFiOTk4ZThiMGZjIiwidGltZSI6MTU1MjA5NzgxNjQ1OH0=","byteCount":0,"fromCluster":false,"id":2471,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868260 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868260 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868260 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868260 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868263 [tio-group-168] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiJiMzllNDMxNS01ZmY1LTQyYWEtYTVhYi1kNzM1MDBkOTUxMTMiLCJyZXNwb25zZU1zZ0lkIjoiMjhiZThmZTgtNmZlOS00NDhhLTgyN2QtYTI1ODM0ZDBkNmM2IiwidGltZSI6MTU1MjA5NzgxNjQ1OX0=","byteCount":0,"fromCluster":false,"id":2480,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868263 [tio-group-168] INFO  c.m.b.s.s.BlockServerAioListener - onAfterSent channelContext:192.168.1.103:49588, packet:{"blockSend":false,"body":"eyJhcHBJZCI6IndvbGYiLCJtZXNzYWdlSWQiOiIwYTBiOWRkNS01ZDZjLTQ3ZmMtYjE1Yi01MWMyNTA1NTY3ZTgiLCJyZXNwb25zZU1zZ0lkIjoiMGU1N2IyNzItN2Y5YS00ZDdkLWE3N2ItYTE1NmJlMjIwZTE3IiwidGltZSI6MTU1MjA5NzgxNjQ1OX0=","byteCount":0,"fromCluster":false,"id":2482,"sslEncrypted":false,"synSeq":0,"type":-5}, isSentSuccess:true
68868263 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868263 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868263 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 收到来自于<wolf>的回复，下一个Block hash为：null
68868263 [pool-1-thread-2] INFO  c.m.b.s.h.c.TotalBlockInfoResponseHandler - 和<wolf>相比，本地已是最新块了
68868585 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - 本机IP：192.168.1.103
68868597 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - 共有2个成员需要连接：[Member{appId='wolf', name='maida', ip='192.168.1.103'}, Member{appId='mingyi', name='mingyi', ip='192.168.1.107'}]
68868597 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868597 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868597 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868597 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868598 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868598 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868598 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868598 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868598 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868598 [pool-2-thread-1] INFO  c.m.b.socket.client.ClientStarter - ---------开始心跳包--------
68868598 [tio-group-172] INFO  c.m.b.s.s.BlockServerAioListener - onAfterReceived channelContext:{}, packet:{}, packetSize:{}
68868598 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868599 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868599 [tio-group-173] INFO  c.m.b.s.s.BlockServerAioListener - onAfterReceived channelContext:{}, packet:{}, packetSize:{}
68868600 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868600 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
68868600 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 收到来自于<wolf>的<请求下一Block>消息，请求者的block hash为：null
68868603 [pool-1-thread-1] INFO  c.m.b.s.h.s.TotalBlockInfoRequestHandler - 回复给<wolf>，我的nextBlock是RpcNextBlockBody{hash='null', prevHash='null'}
